Title,Paragraph,Source,Truth
"Chennai, Nearby Areas At Flood Risk Amid Rise In Water Levels At Chembarambakkam Lake; Warning Issued",Telugu,Times_Now,1.0
Baaghi 4: Sajid Nadiadwala REVEALS Miss Universe Harnaaz Sandhu Will Join Sonam Bajwa As New Lady Rebel,Tamil,Times_Now,1.0
"RRB JE Admit Card 2024 Released, Exams to Begin on December 16",Kannada,Times_Now,1.0
R Madhavan SLAMS Rumours Of Joining LCU With Raghava Lawrence's Benz: Have No Clue About This,Movies,Times_Now,1.0
Keerthy Suresh Marries Antony Thattil In Traditional South Indian Ceremony. See Happy Pics,Bollywood,Times_Now,1.0
"Netflix Global Top 10: Lucky Baskhar, Sikandar Ka Muqaddar, Amaran And Jigra Dominate Film Chart",Box Office,Times_Now,1.0
Dhyan Sreenivasan To Star In Minnal Murali Producer Manuel Cruz Darwin's New Film,Theme,Times_Now,1.0
Baaghi 4: Sajid Nadiadwala REVEALS Miss Universe Harnaaz Sandhu Will Join Sonam Bajwa As New Lady Rebel,Theme,Times_Now,1.0
Harnaaz Sandhu boards Baaghi 4,Entertainment,Times_Now,1.0
More about Baaghi 4 and the action franchise, ,Times_Now,1.0
Cities,Theme,Times_Now,1.0
Breaking News: Congress Leader Sandeep Dikshit To Contest Against Arvind Kejriwal From New Delhi,Cities,Times_Now,1.0
Bengaluru Midnight Marathon On December 14-15: Traffic Restrictions In Place For 14 Hours-See Details,Mumbai,Times_Now,1.0
"On This Day 133 Years Ago, India's Capital Was Shifted From Kolkata To Delhi, But Why?",Delhi,Times_Now,1.0
VIDEO: Heavy Waterlogging at Chennai Airport due to Intense Rainfall; Are Flights Affected?,kolkata,Times_Now,1.0
'Rs 10 Lakh Demand Took My Father's Life': What Bengaluru Techie Atul Subhash's Wife Said in 2022 FIR,Bengaluru,Times_Now,1.0
Hyderabad Family Loses Rs 5.5 Crore in 17-Day Digital Arrest,Hyderabad,Times_Now,1.0
Man Behind 450 False Calls To Police Helpline In A Month Arrested After Being Traced to Hapur, ,Times_Now,1.0
"Terror Group BKI Behind Gurugram Crude Bomb Blast; And A Lawrence Bishnoi, Goldy Brar Link",Chennai,Times_Now,1.0
"Five Hours Of Fear: Noida Woman Kept Under 'Digital Arrest', Duped Of Rs 1.40 Lakh",Ahmedabad,Times_Now,1.0
How Would Snowfall in Delhi Look Like?  These AI Images Will Leave You Stunned, ,Times_Now,1.0
"Kerala Man Downloaded This Investment App on WhatsApp, Ended Up Losing Rs 4.05 Cr: How To Be Safe",Pune,Times_Now,1.0
Top-Searched Localities In Delhi: Report, ,Times_Now,1.0
"Czech National Booked In Goa For Possessing Banned GPS Device, Probe On",Noida,Times_Now,1.0
Kurla Bus Crash CCTV Footage: 'Accused' Driver 'Packed 2 Bags And Jumped Out Of Window',Gurugram,Times_Now,1.0
Mumbai Weather: Will There Be Cold Wave Conditions In the Coming Week? Here's What IMD Official Says,Ghaziabad,Times_Now,1.0
Breaking News: Congress Leader Sandeep Dikshit To Contest Against Arvind Kejriwal From New Delhi,Chandigarh,Times_Now,1.0
Delhi Records Season's Coldest Morning: What Is A Cold Wave & How Long Will It Persist In National Capital?,Mumbai,Times_Now,1.0
"Lights Out, Ropes And Hooks: How The Delhi Metro Cable Theft Was Executed",Delhi,Times_Now,1.0
Flights Disrupted at Kolkata Airport Due to Low Visibility; What's The Current Status?,kolkata,Times_Now,1.0
Kolkata Weather: Is Cyclonic Circulation Over Neighbouring Bangladesh Behind the Recent Drizzles?,Bengaluru,Times_Now,1.0
Bengaluru Midnight Marathon On December 14-15: Traffic Restrictions In Place For 14 Hours-See Details,Hyderabad,Times_Now,1.0
VIDEO: Bengaluru Techie's In-Laws 'Flee' in Cover of Darkness Before Karnataka Police Arrive in Jaunpur,Chennai,Times_Now,1.0
No More Gridlocks on Bengaluru Airport Road as NHAI Plans a Flyover; Check Where,Ahmedabad,Times_Now,1.0
Hyderabad Family Loses Rs 5.5 Crore in 17-Day Digital Arrest,Pune,Times_Now,1.0
"SHICKING! Environmental Activist Tied To Pole, Beaten Up By Aqua Farmers In AP's  East Godavari - VIDEO",Noida,Times_Now,1.0
6 Injured After Gas Cylinder Explosion Near Hyderabad, ,Times_Now,1.0
VIDEO: Heavy Waterlogging at Chennai Airport due to Intense Rainfall; Are Flights Affected?,Gurugram,Times_Now,1.0
"Chennai, Nearby Areas At Flood Risk Amid Rise In Water Levels At THESE Lakes; Warning Issued",Ghaziabad,Times_Now,1.0
Chennai Weather: City Drenches in Early Morning Showers Amid Orange Alert; What IMD Predicts Ahead?,Chandigarh,Times_Now,1.0
"Gujarat Serial Killer Also Murdered His Mother, Grandmother and Uncle: 12 Killings, 1 Method And Suicide Notes", ,Times_Now,1.0
How a 'Witch Doctor' Killed 12 with Dry-Cleaning Chemical – Then Died in Custody,Trending:,Times_Now,1.0
"Angry Ahmedabad Man Beats Bank Manager, Insurance Employee Over TDS Deduction On FD; Dramatic Visuals Surface","Dec 11, 2024",Times_Now,1.0
"Ahmedabad to See Colder Nights and Warmer Days, Mercury Likely to Touch 16°C: City's Weather Report","Dec 11, 2024",Times_Now,1.0
‘Exorcism’ Turns Deadly: Man Allegedly Murders Family of 3 In Ahmedabad,"Dec 10, 2024",Times_Now,1.0
"Out On Morning Walk, BJP MLC's Uncle Abducted, Found Murdered 40 Km Away In Pune","Dec 10, 2024",Times_Now,1.0
"Trainee Pilots Killed, 2 Injured After Car Crashes into Tree in Pune",news,Times_Now,1.0
"VIDEO: Massive Fire Erupts at Scrap Godown in Pimpri-Chinchwad, Fire Tenders On Spot",city,Times_Now,1.0
Pune Weather: City To Witness Sharp Drop In Temperatures Again? Here's What IMD Expert Says,Follow us :,Times_Now,1.0
"Huge Fire Engulfs Shop in Pune's Pimpri-Chinchwad, Large Plumes of Some Seen: VIDEO","© 2024 Bennett, Coleman & Company Limited",Times_Now,1.0
Sidharth Shukla-Shehnaaz Gill's Special Moments Together,Theme,Times_Now,1.0
"Shehnaaz Gill and Sidharth Shukla's love was pure magic. Every moment that they spent together, from lighthearted exchanges to meaningful conversations, radiated affection. Their bond will always be remembered.",Entertainment,Times_Now,1.0
Happy Birthday Sidharth Shukla, ,Times_Now,1.0
Their Laughter Says It All,Bollywood,Times_Now,1.0
Mornings Like This, ,Times_Now,1.0
Having Their Special Moment,Box Office,Times_Now,1.0
Cute Little Kisses, ,Times_Now,1.0
The Power Couple,Reviews,Times_Now,1.0
In Another Life, ,Times_Now,1.0
Forever Together,TV,Times_Now,1.0
Comfort Zone, ,Times_Now,1.0
Cuddles All The Way,Web Series,Times_Now,1.0
Flashback Films | Time Travelling With Vijay's Theri Ahead Of Varun Dhawan's Baby John,Theme,Times_Now,1.0
"Days After Taking Charge As ICC Chairman, Jay Shah Meets Top Officials Of 2032 Olympics In Brisbane",Box Office,Times_Now,1.0
Priyanka Chopra’s elegant asymmetrical skirt and Louboutin heels make waves,Reviews,Times_Now,1.0
Mani Ratnam Talks About Singeetam Srinivasa Rao At Apoorva Singeetham Retrospective Festival,TV,Times_Now,1.0
VIDEO: Heavy Waterlogging at Chennai Airport due to Intense Rainfall; Are Flights Affected?, ,Times_Now,1.0
"Days After Taking Charge As ICC Chairman, Jay Shah Meets Top Officials Of 2032 Olympics In Brisbane",Hollywood,Times_Now,1.0
Priyanka Chopra’s elegant asymmetrical skirt and Louboutin heels make waves,Korean,Times_Now,1.0
Mani Ratnam Talks About Singeetam Srinivasa Rao At Apoorva Singeetham Retrospective Festival,Telugu,Times_Now,1.0
"Days After Taking Charge As ICC Chairman, Jay Shah Meets Top Officials Of 2032 Olympics In Brisbane",Kannada,Times_Now,1.0
9 Pics That Prove Selena Gomez-Benny Blanco Are 'Made For Each Other',Movies,Times_Now,1.0
Aaliyah Kashyap-Shane Gregoire's Wedding Pics Are No Less Than A Dream, ,Times_Now,1.0
Telugu,Theme,Times_Now,1.0
"Pushpa 2 The Rule: Where Is 3D Version Of Allu Arjun, Rashmika Mandanna Starrer?",Entertainment,Times_Now,1.0
Sobhita Dhulipala Blushes As Paps Congratulate Her And Husband Naga Chaitanya At Aaliyah-Shane's Wedding Reception,Box Office,Times_Now,1.0
Dulquer Salmaan’s ‘Lucky Bhaskar’ Inspires Four School Kids To Flee Hostel In Search For Fortune,Reviews,Times_Now,1.0
"Nandamuri Balakrishna, Boyapati Srinu’s New Movie ‘Akhanda 2: Thandavam’ Commences Shoot", ,Times_Now,1.0
"Amid Manchu Family Crises, Veteran Actor Mohan Babu Was Hospitalised",TV,Times_Now,1.0
Caught On Camera: Veteran Telugu Actor Mohan Babu Assaults Journalist With Mic, ,Times_Now,1.0
Pushpa 2 The Rule: Allu Arjun Fan Found Dead During Movie Screening In Andhra Pradesh Theatre,Web Series,Times_Now,1.0
Sobhita Dhulipala SCREAMS 'Meri Shaadi Ho Rahi Hai' As She Dances To Baaraat Music. WATCH Unseen Video, ,Times_Now,1.0
"‘Kalki 2898 AD’ Director Nag Ashwin Sounds Clap For Vishwak Sen, Anudeep’s New Movie ‘Funky’",Hollywood,Times_Now,1.0
Buzz: ‘Kissik Song’ Fame Sreeleela Cast Opposite Naga Chaitanya In #NC 24, ,Times_Now,1.0
"Samantha Ruth Prabhu REVEALS What She Wants From 2025: Loyal Partner, Fertility And More",Korean,Times_Now,1.0
Tollywood Actor-Politician Pawan Kalyan's Popularity On The Rise And How, ,Times_Now,1.0
Manchu Family Crises: Father Mohan Babu And Son Manoj Slug It Out!,Telugu,Times_Now,1.0
Pushpa 2's Kissik Sensation Sreeleela Is Turning Up The Heat, ,Times_Now,1.0
Google Year In Search 2024: Indians Look Out For HanuMan Movie 'Near Me'- All You Need To Know About Prasanth Varma Film,Tamil,Times_Now,1.0
"Not Pushpa 2's Allu Arjun, But Fahadh Faasil Makes It To Google Year In Search 2024 Top List. Here's How", ,Times_Now,1.0
"SS Rajamouli Watches Allu Arjun's Blockbuster Film Pushpa 2 In Theatres, Fans Can't Wait For His Review",Kannada,Times_Now,1.0
Mohan Babu Files Police Complaint Against Son Manchu Manoj, ,Times_Now,1.0
"Pushpa 2 The Rule: Allu Arjun Is 'Overwhelmed' By Fans' Love, Shares Intriguing Poster From Film",Malayalam,Times_Now,1.0
"Ram Gopal Varma Reacts To Allu Arjun's Pushpa 2 Success: Not PAN INDIA Anymore, But It Is Telugu India", ,Times_Now,1.0
Entertainment Videos,Movies,Times_Now,1.0
"Keerthy Suresh ties the knot with Antony Thattil, first photos out",Bollywood,Times_Now,1.0
Shahid Afridi dodges question on his alleged affair with Sonali Bendre,Box Office,Times_Now,1.0
Movies,Theme,Times_Now,1.0
Videos,Latest News,Times_Now,1.0
"Union Cabinet Approves 'One Nation, One Election' Bill; Opposition Calls it Undemocratic| Blueprint",Entertainment,Times_Now,1.0
Disha Patani turns heads with her red-hot photoshoot look,Bollywood,Times_Now,1.0
A perfect blend of heritage and modern glam: Sobhita Dhulipala's stunning look,Box Office,Times_Now,1.0
Kannada,Theme,Times_Now,1.0
"Kaajal Kunder Stars As Kavitha In 'Bilichukki Hallihakki', India's First Film On Vitiligo",Entertainment,Times_Now,1.0
"Rudhra Garuda Purana Gets A New Release Date, Rishi Starrer Film Now Hits The Screens On January 24", ,Times_Now,1.0
"Actor, Filmmaker And Former MP, Ramya Pays Tribute To SM Krishna: ‘A Statesman In Every Sense’",Bollywood,Times_Now,1.0
"Ayogya 2 Goes On Floor, First Look Featuring Sathish Ninasam And Rachita Ram Unveiled", ,Times_Now,1.0
"Makers Of KGF, Kantara And Salaar, Hombale Films Hails Allu Arjun-Starrer ‘Pushpa 2’s Crossing Rs. 1000 Crores In 6 Days As A ‘Phenomenal Feat’",Box Office,Times_Now,1.0
"Sharan’s ‘Choo Mantar’ Set For January 10 Release, Marking Kannada Cinema's Return To Sankranti!",Reviews,Times_Now,1.0
Real Star Upendra’s ‘UI’ Gets UA, ,Times_Now,1.0
"Shivarajkumar To Undergo Surgery In Miami, Florida On December 24",TV,Times_Now,1.0
SM Krishna Was Karnataka CM During Dr. Rajkumar's Kidnapping; Played Key Role In Actor's Release, ,Times_Now,1.0
"SM Krishna Passes Away: Shivarajkumar, Upendra, Rishab Shetty, Sumalatha Ambareesh, And Other Sandalwood Celebrities Pay Heartfelt Tribute",Web Series,Times_Now,1.0
Fan Murder Case: Karnataka HC Extends Actor Darshan's Interim Bail On Medical Grounds, ,Times_Now,1.0
Shanvi Srivastava : I Have Learned More In The Past Decade Than In School Or College | Exclusive,Hollywood,Times_Now,1.0
Vikash Uthaiah's Film Debut: 'Apaayavide Eccharike' Motion Poster Released, ,Times_Now,1.0
Shivarajkumar's ‘Bhairathi Ranagal’ Completes 25-Day Theatrical Run,Korean,Times_Now,1.0
"'Rippen Swaamy' Cleared For Release, Set To Hit Screens In January", ,Times_Now,1.0
Exclusive | Reality Check: Is Bengaluru's Iconic Sampige Theatre Closing? Here's What One Of The Owners Revealed,Telugu,Times_Now,1.0
Shivarajkumar Visits Tirumala Tirupati Temple With Family For Blessings Ahead Of Surgery In The U.S., ,Times_Now,1.0
Sudharani Joins Prithvi Ambar And Dhanya Ramkumar In ‘Chowkidar’,Tamil,Times_Now,1.0
Naveen Shankar’s Next ‘Nodidavaru Ennatare’ To Release On January 31, ,Times_Now,1.0
Composer-Turned-Director Arjun Janya Teams Up With Toronto Based VFX Studio MARZ for '45',Kannada,Times_Now,1.0
New Mom Deepika Padukone Teaching Kannada To Diljit Dosanjh Is breaking Internet, ,Times_Now,1.0
"Exclusive | Dheeren R Rajkumar Reveals: 'I Sought Mama’s (Shivarajkumar) Guidance, But He Surprised Us By Offering To Produce The Film'",Malayalam,Times_Now,1.0
Geetha Pictures Announces Fourth Production Starring Dheeren R. Rajkumar, ,Times_Now,1.0
Korean,Theme,Times_Now,1.0
Queen Of Tears Is India's MOST Searched K-Drama On Goggle In 2024. Can You Guess The Second?,Reviews,Times_Now,1.0
"aespa's Winter, ENHYPEN's Jungwon Deny DATING Rumours. Fans Defend 'Platonic Relationship'", ,Times_Now,1.0
"BTS' Jin Enjoys Snacks, Takes Cooking Lessons, Indulges In Playful Banter With Child YouTuber Taeha In RUN JIN Episode 14",TV,Times_Now,1.0
"CONFIRMED! When The Phone Rings Ep 5-6 Running On Schedule, Happy Fans Scream 'Release It Right NOW'", ,Times_Now,1.0
When Suga Revealed BTS Shared Single Room With Bunk Beds During Struggling Days: Only One Person Could Walk,Web Series,Times_Now,1.0
"When The Phone Rings Episodes 5, 6 To Be Postponed Again, May Not Air On December 13, 14. Here's Why", ,Times_Now,1.0
"Song Jae-Rim's Last Film Death Business Is Now Called Crypto Man, Release Date Announced",Hollywood,Times_Now,1.0
Stray Kids' Christmas Love Video OUT! Japanese Fans Get 'Giant' Festive Treat, ,Times_Now,1.0
"VCHA's KG Files Lawsuit Against JYP Entertainment Over Alleged 'Mistreatment, Abuse'",Korean,Times_Now,1.0
"BTS' V Pays Tribute To Legend Bing Crosby, Late Dog Yeontan In White Christmas MV. Tops iTunes Chart Worldwide", ,Times_Now,1.0
"GOT7 Confirms Comeback On THIS Date. JayB, BamBam Give Deets",Telugu,Times_Now,1.0
"South Korean Film Industry Signs Petition, aespa's Whiplash Becomes Protest Anthem Post Martial Law Controversy", ,Times_Now,1.0
"Top Korean News Of The Week: Rose's 'Toxic' Kiss, Byeon Woo-Seok And IU Casting, ​NewJeans 'Bullying' By ADOR, Park Min-Jae's Death",Tamil,Times_Now,1.0
"​When The Phone Rings POSTPONED Episodes 5-6, But Released BTS, Preview Clips. Fans React To 'Mistake'", ,Times_Now,1.0
"When The Stars Gossip Teaser: Lee Min-Ho, Gong Hyo-Jin On Mission To Save Earth In Cosmic Comedy | WATCH",Kannada,Times_Now,1.0
NewJeans' Claim Of Bullying Post Contract Termination CONFIRMED By ADOR Staff - Full Deets Inside, ,Times_Now,1.0
NewJeans Refuses To Back Down After Facing Lawsuit. Claims Forcibly Staying With ADOR For 5 Years Would Be 'Inhumane',Malayalam,Times_Now,1.0
"Blackpink's Jisoo Has THIS Connection With Chae Soo-Bin, And It's NOT Just Omniscient Reader's Viewpoint", ,Times_Now,1.0
Tamil,Theme,Times_Now,1.0
"Keerthy Suresh, Anthony Thattil Wedding Pics: A Heartwarming Celebration Of Tradition, Love And Joy",Entertainment,Times_Now,1.0
R Madhavan SLAMS Rumours Of Joining LCU With Raghava Lawrence's Benz: Have No Clue About This,Box Office,Times_Now,1.0
Nayanthara Breaks Her Silence About Having The Courage To Talk About Dhanush 'I Have To Be Scared When... ',Reviews,Times_Now,1.0
Rajinikanth's Life Story Is Worthy Of A Biopic On Netflix Says Author Shobhaa De,TV,Times_Now,1.0
Sai Pallavi Slams Reports Claiming She 'Turned' Vegetarian For Bollywood Film Ramayana, ,Times_Now,1.0
Happy Rajinikanth Day To You: Decoding The Unmatchable Stardom Of Thalaivar,Web Series,Times_Now,1.0
Arya On Birthday Coinciding With Grand-Uncle-In-Law Dilip Kumar: I Will Cherish Forever | Exclusive, ,Times_Now,1.0
Madhavan To Join Vijay And Kamal Haasan In Lokesh Kanagaraj's LCU?,Hollywood,Times_Now,1.0
Dhanush Resumes Shooting For Idly Kadai After Trip To London, ,Times_Now,1.0
Exclusive! The Makers Of Ajith's Vidaamuyarchi To Release Special Surprise On New Year 2025,Korean,Times_Now,1.0
Vijay Sethupathi's Maharaja Becomes Google's Most Searched Tamil Film of 2024, ,Times_Now,1.0
Ajith Kumar On Kadavule Ajithey Tag 'I am Uncomfortable With Superlatives',Telugu,Times_Now,1.0
When Rajinikanth Lauded Amitabh Bachchan's Determination: People Laughed At Him When He Did Ads But..., ,Times_Now,1.0
Veera Dheera Sooran Teaser: Vikram Leads Dual Lives In This Action Film,Tamil,Times_Now,1.0
Thiru.Manickam Trailer: Samuthirakani Is On A Quest To Prove He's Innocent, ,Times_Now,1.0
Dhanush All Set To Work With Sydney Sweeney In Next Hollywood Film?,Kannada,Times_Now,1.0
Thangalaan On OTT: When And Where To Watch Vikram's Period Film, ,Times_Now,1.0
"AR Rahman Out, Sai Abhaynkkar In As Composer In Suriya's Next",Malayalam,Times_Now,1.0
Kalidas Jayaram Ties The Knot With Tarini Kalingarayar At Guruvayur Temple. See FIRST Glimpse As Bride And Groom, ,Times_Now,1.0
Malayalam,Theme,Times_Now,1.0
"Resul Pookutty Shares Update From LA, Discusses The Goat Life's Oscar Chances For Sound Design | Exclusive",Entertainment,Times_Now,1.0
The Big Ms Of Malayalam Cinema Wish Rajinikanth On His Birthday!,Bollywood,Times_Now,1.0
Shane Nigam's 25th Film Goes On The Floors!,Box Office,Times_Now,1.0
Fahadh Faasil's Odum Kuthira Chaadum Kuthira Is Currently On Its Last Filming Schedule, ,Times_Now,1.0
Watch: Music Video Of Vaada Vaada Song From Sthanarthi Sreekuttan Released!,Reviews,Times_Now,1.0
Watch: Unni Mukundan Directs Marpapa Music Promo Video From Marco!, ,Times_Now,1.0
New Motion Poster Of Mohanlal's Barroz Unveiled!,TV,Times_Now,1.0
Dhyan Sreenivasan's Detective Ujjwalan Team Shares Update With New BTS Video, ,Times_Now,1.0
Joju George-Suraj Venjaramoodu's Narayanente Moonaanmakkal Gets A Release Date,Web Series,Times_Now,1.0
Anandhathin Dinangal Video Song From 'Her' Released Online, ,Times_Now,1.0
Asif Ali's Rekhachithram Gets A Release Date!,Hollywood,Times_Now,1.0
